# ----------------------------------------
# Основной
# Статистика по пользователям
# 20170501-20170618
# ----------------------------------------

Идентификатор клиента,Сеансы,Сред. длительность сеанса,Показатель отказов,Доход,Транзакции,Коэффициент конверсии цели
981662298.1493287878,2,00:01:57,"0,00 %","0,00 ₽",0,"0,00 %"
983775750.1491827257,2,00:00:18,"0,00 %","0,00 ₽",0,"0,00 %"
998912501.1493985527,2,00:02:29,"0,00 %","0,00 ₽",0,"50,00 %"
1011780306.1493287399,1,00:14:47,"0,00 %","0,00 ₽",0,"0,00 %"
1031395790.1491906429,1,00:00:40,"0,00 %","0,00 ₽",0,"0,00 %"
1032768037.1490344111,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1036374882.1488303694,1,00:00:13,"0,00 %","0,00 ₽",0,"0,00 %"
1039383043.1493325234,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1064219432.1493271553,1,00:05:20,"0,00 %","0,00 ₽",0,"0,00 %"
1076854494.1485374136,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
1080908845.1492505946,1,00:00:43,"0,00 %","0,00 ₽",0,"0,00 %"
1091866900.1490655139,1,00:00:12,"0,00 %","0,00 ₽",0,"0,00 %"
1092766501.1490905366,1,00:03:42,"0,00 %","0,00 ₽",0,"0,00 %"
109834469.1493020783,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1106771332.1486013541,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1109135238.1492487576,1,00:02:00,"0,00 %","0,00 ₽",0,"0,00 %"
113106746.1488272494,1,00:01:48,"0,00 %","0,00 ₽",0,"0,00 %"
1139526176.1488659528,1,00:00:14,"0,00 %","0,00 ₽",0,"0,00 %"
1141429017.1492575881,1,00:00:22,"0,00 %","0,00 ₽",0,"0,00 %"
1143423981.1486572428,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
115907764.1492430828,1,00:15:53,"0,00 %","0,00 ₽",0,"0,00 %"
1161237497.1488111305,1,00:00:12,"0,00 %","0,00 ₽",0,"0,00 %"
1166651209.1492267044,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1171342725.1492681384,1,00:01:28,"0,00 %","0,00 ₽",0,"0,00 %"
1182056598.1487693931,1,00:08:07,"0,00 %","0,00 ₽",0,"100,00 %"
1187029572.1491224735,1,00:15:08,"0,00 %","0,00 ₽",0,"0,00 %"
11888616.1456408206,1,00:01:33,"0,00 %","0,00 ₽",0,"100,00 %"
1200932609.1493292228,1,00:03:24,"0,00 %","0,00 ₽",0,"0,00 %"
1204138602.1492608320,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
1205401239.1493232995,1,00:00:49,"0,00 %","0,00 ₽",0,"0,00 %"
1214502644.1492339845,1,00:00:16,"0,00 %","0,00 ₽",0,"0,00 %"
1237952189.1491691145,1,00:11:33,"0,00 %","0,00 ₽",0,"0,00 %"
1241814449.1490735135,1,00:00:23,"0,00 %","0,00 ₽",0,"0,00 %"
1242245488.1493280693,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
1249466884.1492886822,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1252876605.1487782380,1,00:01:18,"0,00 %","0,00 ₽",0,"0,00 %"
1256362665.1490816923,1,00:01:00,"0,00 %","0,00 ₽",0,"0,00 %"
1257490724.1488189354,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
1271413700.1482757564,1,00:22:02,"0,00 %","0,00 ₽",0,"0,00 %"
1273001361.1488534302,1,00:07:08,"0,00 %","0,00 ₽",0,"100,00 %"
128607056.1486026184,1,00:03:11,"0,00 %","0,00 ₽",0,"0,00 %"
1287477023.1492695008,1,00:00:38,"0,00 %","0,00 ₽",0,"0,00 %"
1296687420.1484129899,1,00:00:14,"0,00 %","0,00 ₽",0,"0,00 %"
1313300259.1491375175,1,00:00:13,"0,00 %","0,00 ₽",0,"0,00 %"
1330978024.1485474303,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
1353814476.1455963222,1,00:01:23,"0,00 %","0,00 ₽",0,"0,00 %"
1354370575.1481174124,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
1359932796.1481009547,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
